2024-07-10T14:37:08.477+07:00Z&2392;v|56,35,0,0,0,0.84,"};&{"id": "c1151e2a","data": "ht120v|56,35,0,0,0,0.84,"}
2024-07-10T14:42:13.983+07:00Z&2392;v|60,33,0,0,0,0.84,"};
2024-07-10T14:42:13.994+07:00Z&2392;v|60,33,0,0,0,0.84,"};&{"id": "c1151e2a","data": "ht120v|60,33,0,0,0,0.84,"}
2024-07-10T14:47:19.545+07:00Z&2392;v|62,33,46,63,79,0.80,"};
2024-07-10T14:47:19.571+07:00Z&2392;v|62,33,46,63,79,0.80,"};&{"id": "c1151e2a","data": "ht120v|62,33,46,63,79,0.80,"}
2024-07-10T14:52:25.023+07:00Z&2392;v|63,32,0,0,0,0.57,"};
2024-07-10T14:52:25.033+07:00Z&2392;v|63,32,0,0,0,0.57,"};&{"id": "c1151e2a","data": "ht120v|63,32,0,0,0,0.57,"}
2024-07-10T14:57:30.542+07:00Z&2392;v|63,32,0,0,0,0.24,"};
2024-07-10T14:57:30.559+07:00Z&2392;v|63,32,0,0,0,0.24,"};&{"id": "c1151e2a","data": "ht120v|63,32,0,0,0,0.24,"}
2024-07-10T15:02:36.071+07:00Z&2392;v|63,32,37,48,58,0.71,"};
2024-07-10T15:02:36.101+07:00Z&2392;v|63,32,37,48,58,0.71,"};&{"id": "c1151e2a","data": "ht120v|63,32,37,48,58,0.71,"}
2024-07-10T15:07:41.586+07:00Z&2392;v|64,32,0,0,0,0.77,"};
2024-07-10T15:07:41.600+07:00Z&2392;v|64,32,0,0,0,0.77,"};&{"id": "c1151e2a","data": "ht120v|64,32,0,0,0,0.77,"}
2024-07-10T15:12:47.106+07:00Z&2392;v|65,31,0,0,0,0.69,"};
2024-07-10T15:12:47.118+07:00Z&2392;v|65,31,0,0,0,0.69,"};&{"id": "c1151e2a","data": "ht120v|65,31,0,0,0,0.69,"}
2024-07-10T15:17:52.635+07:00Z&2392;v|65,32,36,48,57,0.66,"};
2024-07-10T15:17:52.645+07:00Z&2392;v|65,32,36,48,57,0.66,"};&{"id": "c1151e2a","data": "ht120v|65,32,36,48,57,0.66,"}
2024-07-10T15:22:58.157+07:00Z&2392;v|65,32,0,0,0,1.82,"};
2024-07-10T15:22:58.173+07:00Z&2392;v|65,32,0,0,0,1.82,"};&{"id": "c1151e2a","data": "ht120v|65,32,0,0,0,1.82,"}
2024-07-10T15:28:03.678+07:00Z&2392;v|64,32,0,0,0,1.62,"};
2024-07-10T15:28:03.702+07:00Z&2392;v|64,32,0,0,0,1.62,"};&{"id": "c1151e2a","data": "ht120v|64,32,0,0,0,1.62,"}
2024-07-10T15:33:09.238+07:00Z&2392;v|63,32,41,55,69,0.62,"};
2024-07-10T15:33:09.258+07:00Z&2392;v|63,32,41,55,69,0.62,"};&{"id": "c1151e2a","data": "ht120v|63,32,41,55,69,0.62,"}
2024-07-10T15:38:14.716+07:00Z&2392;v|64,32,0,0,0,0.55,"};
2024-07-10T15:38:14.729+07:00Z&2392;v|64,32,0,0,0,0.55,"};&{"id": "c1151e2a","data": "ht120v|64,32,0,0,0,0.55,"}
2024-07-10T15:43:20.240+07:00Z&2392;v|64,31,0,0,0,0.15,"};
2024-07-10T15:43:20.273+07:00Z&2392;v|64,31,0,0,0,0.15,"};&{"id": "c1151e2a","data": "ht120v|64,31,0,0,0,0.15,"}
2024-07-10T15:48:25.774+07:00Z&2392;v|65,31,45,59,68,0.35,"};
2024-07-10T15:48:25.786+07:00Z&2392;v|65,31,45,59,68,0.35,"};&{"id": "c1151e2a","data": "ht120v|65,31,45,59,68,0.35,"}
2024-07-10T15:53:31.289+07:00Z&2392;v|66,31,0,0,0,0.00,"};
2024-07-10T15:53:31.303+07:00Z&2392;v|66,31,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|66,31,0,0,0,0.00,"}
2024-07-10T15:58:36.795+07:00Z&2392;v|67,30,0,0,0,0.60,"};
2024-07-10T15:58:36.806+07:00Z&2392;v|67,30,0,0,0,0.60,"};&{"id": "c1151e2a","data": "ht120v|67,30,0,0,0,0.60,"}
2024-07-10T16:03:43.118+07:00Z&2392;v|67,30,0,0,0,0.51,"};
2024-07-10T16:03:43.134+07:00Z&2392;v|67,30,0,0,0,0.51,"};&{"id": "c1151e2a","data": "ht120v|67,30,0,0,0,0.51,"}
2024-07-10T16:08:48.649+07:00Z&2392;v|68,30,58,76,96,0.64,"};
2024-07-10T16:08:48.664+07:00Z&2392;v|68,30,58,76,96,0.64,"};&{"id": "c1151e2a","data": "ht120v|68,30,58,76,96,0.64,"}
2024-07-10T16:13:54.146+07:00Z&2392;v|68,29,0,0,0,0.57,"};
2024-07-10T16:13:54.159+07:00Z&2392;v|68,29,0,0,0,0.57,"};&{"id": "c1151e2a","data": "ht120v|68,29,0,0,0,0.57,"}
2024-07-10T16:18:59.675+07:00Z&2392;v|69,29,0,0,0,0.73,"};
2024-07-10T16:18:59.690+07:00Z&2392;v|69,29,0,0,0,0.73,"};&{"id": "c1151e2a","data": "ht120v|69,29,0,0,0,0.73,"}
2024-07-10T16:24:05.229+07:00Z&2392;v|69,29,71,97,119,0.62,"};
2024-07-10T16:24:05.281+07:00Z&2392;v|69,29,71,97,119,0.62,"};&{"id": "c1151e2a","data": "ht120v|69,29,71,97,119,0.62,"}
2024-07-10T16:29:10.689+07:00Z&2392;v|70,29,0,0,0,0.62,"};
2024-07-10T16:29:10.708+07:00Z&2392;v|70,29,0,0,0,0.62,"};&{"id": "c1151e2a","data": "ht120v|70,29,0,0,0,0.62,"}
2024-07-10T16:34:16.226+07:00Z&2392;v|70,29,0,0,0,1.49,"};
2024-07-10T16:34:16.249+07:00Z&2392;v|70,29,0,0,0,1.49,"};&{"id": "c1151e2a","data": "ht120v|70,29,0,0,0,1.49,"}
2024-07-10T16:39:21.749+07:00Z&2392;v|70,29,34,45,52,0.35,"};
2024-07-10T16:39:21.805+07:00Z&2392;v|70,29,34,45,52,0.35,"};&{"id": "c1151e2a","data": "ht120v|70,29,34,45,52,0.35,"}
2024-07-10T16:44:27.226+07:00Z&2392;v|71,28,0,0,0,0.53,"};
2024-07-10T16:44:27.244+07:00Z&2392;v|71,28,0,0,0,0.53,"};&{"id": "c1151e2a","data": "ht120v|71,28,0,0,0,0.53,"}
2024-07-10T16:49:32.731+07:00Z&2392;v|71,28,0,0,0,0.17,"};
2024-07-10T16:49:32.743+07:00Z&2392;v|71,28,0,0,0,0.17,"};&{"id": "c1151e2a","data": "ht120v|71,28,0,0,0,0.17,"}
2024-07-10T16:54:38.234+07:00Z&2392;v|71,28,0,0,0,0.00,"};
2024-07-10T16:54:38.244+07:00Z&2392;v|71,28,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|71,28,0,0,0,0.00,"}
2024-07-10T16:59:43.753+07:00Z&2392;v|73,28,0,0,0,0.00,"};
2024-07-10T16:59:43.770+07:00Z&2392;v|73,28,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|73,28,0,0,0,0.00,"}
2024-07-10T17:04:49.272+07:00Z&2392;v|72,28,0,0,0,0.33,"};
2024-07-10T17:04:49.284+07:00Z&2392;v|72,28,0,0,0,0.33,"};&{"id": "c1151e2a","data": "ht120v|72,28,0,0,0,0.33,"}
2024-07-10T17:09:54.807+07:00Z&2392;v|72,28,0,0,0,0.20,"};
2024-07-10T17:09:54.846+07:00Z&2392;v|72,28,0,0,0,0.20,"};&{"id": "c1151e2a","data": "ht120v|72,28,0,0,0,0.20,"}
2024-07-10T17:15:00.287+07:00Z&2392;v|72,28,0,0,0,0.00,"};
2024-07-10T17:15:00.306+07:00Z&2392;v|72,28,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|72,28,0,0,0,0.00,"}
2024-07-10T17:19:16.123+07:00Z&{"id": "c1151e2a","data": "ht120;v|72,28,44,59,70,0.00,"};
2024-07-10T17:19:16.148+07:00Z&{"id": "c1151e2a","data": "ht120;v|72,28,44,59,70,0.00,"};&{"id": "c1151e2a","data": "ht120v|72,28,44,59,70,0.00,"}
2024-07-10T17:24:21.459+07:00Z&2456;v|72,28,0,0,0,0.20,"};
2024-07-10T17:24:21.474+07:00Z&2456;v|72,28,0,0,0,0.20,"};&{"id": "c1151e2a","data": "ht120v|72,28,0,0,0,0.20,"}
2024-07-10T17:29:26.968+07:00Z&2456;v|72,27,36,48,58,0.42,"};
2024-07-10T17:29:26.977+07:00Z&2456;v|72,27,36,48,58,0.42,"};&{"id": "c1151e2a","data": "ht120v|72,27,36,48,58,0.42,"}
2024-07-10T17:34:32.495+07:00Z&2456;v|73,27,40,53,64,0.53,"};
2024-07-10T17:34:32.509+07:00Z&2456;v|73,27,40,53,64,0.53,"};&{"id": "c1151e2a","data": "ht120v|73,27,40,53,64,0.53,"}
2024-07-10T17:39:37.989+07:00Z&2456;v|73,27,0,0,0,0.11,"};
2024-07-10T17:39:38.006+07:00Z&2456;v|73,27,0,0,0,0.11,"};&{"id": "c1151e2a","data": "ht120v|73,27,0,0,0,0.11,"}
2024-07-10T17:44:43.510+07:00Z&2456;v|73,27,49,65,79,0.00,"};
2024-07-10T17:44:43.533+07:00Z&2456;v|73,27,49,65,79,0.00,"};&{"id": "c1151e2a","data": "ht120v|73,27,49,65,79,0.00,"}
2024-07-10T17:49:49.021+07:00Z&2456;v|74,27,42,56,68,0.00,"};
2024-07-10T17:49:49.043+07:00Z&2456;v|74,27,42,56,68,0.00,"};&{"id": "c1151e2a","data": "ht120v|74,27,42,56,68,0.00,"}
2024-07-10T17:54:54.562+07:00Z&2456;v|74,27,0,0,0,0.00,"};
2024-07-10T17:54:54.576+07:00Z&2456;v|74,27,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|74,27,0,0,0,0.00,"}
2024-07-10T18:00:00.046+07:00Z&2456;v|75,27,41,57,65,0.00,"};
2024-07-10T18:00:00.062+07:00Z&2456;v|75,27,41,57,65,0.00,"};&{"id": "c1151e2a","data": "ht120v|75,27,41,57,65,0.00,"}
2024-07-10T18:05:05.567+07:00Z&2456;v|75,27,47,64,77,0.00,"};
2024-07-10T18:05:05.625+07:00Z&2456;v|75,27,47,64,77,0.00,"};&{"id": "c1151e2a","data": "ht120v|75,27,47,64,77,0.00,"}
2024-07-10T18:10:11.060+07:00Z&2456;v|76,27,0,0,0,0.00,"};
2024-07-10T18:10:11.075+07:00Z&2456;v|76,27,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|76,27,0,0,0,0.00,"}
2024-07-10T18:15:16.587+07:00Z&2456;v|76,27,37,49,61,0.00,"};
2024-07-10T18:15:16.599+07:00Z&2456;v|76,27,37,49,61,0.00,"};&{"id": "c1151e2a","data": "ht120v|76,27,37,49,61,0.00,"}
2024-07-10T18:20:22.090+07:00Z&2456;v|77,27,34,47,54,0.00,"};
2024-07-10T18:20:22.102+07:00Z&2456;v|77,27,34,47,54,0.00,"};&{"id": "c1151e2a","data": "ht120v|77,27,34,47,54,0.00,"}
2024-07-10T18:25:27.584+07:00Z&2456;v|78,27,0,0,0,0.37,"};
2024-07-10T18:25:27.615+07:00Z&2456;v|78,27,0,0,0,0.37,"};&{"id": "c1151e2a","data": "ht120v|78,27,0,0,0,0.37,"}
2024-07-10T18:30:33.122+07:00Z&2456;v|77,27,30,41,49,0.00,"};
2024-07-10T18:30:33.137+07:00Z&2456;v|77,27,30,41,49,0.00,"};&{"id": "c1151e2a","data": "ht120v|77,27,30,41,49,0.00,"}
2024-07-10T18:35:38.637+07:00Z&2456;v|77,27,30,41,48,0.00,"};
2024-07-10T18:35:38.648+07:00Z&2456;v|77,27,30,41,48,0.00,"};&{"id": "c1151e2a","data": "ht120v|77,27,30,41,48,0.00,"}
2024-07-10T18:40:44.115+07:00Z&2456;v|78,26,0,0,0,0.00,"};
2024-07-10T18:40:44.124+07:00Z&2456;v|78,26,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|78,26,0,0,0,0.00,"}
2024-07-10T18:45:49.643+07:00Z&2456;v|79,26,44,60,74,0.00,"};
2024-07-10T18:45:49.654+07:00Z&2456;v|79,26,44,60,74,0.00,"};&{"id": "c1151e2a","data": "ht120v|79,26,44,60,74,0.00,"}
2024-07-10T18:50:55.164+07:00Z&2456;v|80,26,56,75,90,0.00,"};
2024-07-10T18:50:55.188+07:00Z&2456;v|80,26,56,75,90,0.00,"};&{"id": "c1151e2a","data": "ht120v|80,26,56,75,90,0.00,"}
2024-07-10T18:56:00.684+07:00Z&2456;v|80,26,0,0,0,0.00,"};
2024-07-10T18:56:00.768+07:00Z&2456;v|80,26,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|80,26,0,0,0,0.00,"}
2024-07-10T19:01:06.192+07:00Z&2456;v|79,26,32,43,52,0.00,"};
2024-07-10T19:01:06.214+07:00Z&2456;v|79,26,32,43,52,0.00,"};&{"id": "c1151e2a","data": "ht120v|79,26,32,43,52,0.00,"}
2024-07-10T19:06:11.692+07:00Z&2456;v|81,26,38,51,60,0.00,"};
2024-07-10T19:06:11.705+07:00Z&2456;v|81,26,38,51,60,0.00,"};&{"id": "c1151e2a","data": "ht120v|81,26,38,51,60,0.00,"}
2024-07-10T19:11:17.206+07:00Z&2456;v|80,26,0,0,0,0.00,"};
2024-07-10T19:11:17.236+07:00Z&2456;v|80,26,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|80,26,0,0,0,0.00,"}
2024-07-10T19:16:22.705+07:00Z&2456;v|80,26,30,43,53,0.00,"};
2024-07-10T19:16:22.713+07:00Z&2456;v|80,26,30,43,53,0.00,"};&{"id": "c1151e2a","data": "ht120v|80,26,30,43,53,0.00,"}
2024-07-10T19:21:28.216+07:00Z&2456;v|81,26,33,44,54,0.00,"};
2024-07-10T19:21:28.233+07:00Z&2456;v|81,26,33,44,54,0.00,"};&{"id": "c1151e2a","data": "ht120v|81,26,33,44,54,0.00,"}
2024-07-10T19:26:33.721+07:00Z&2456;v|80,26,0,0,0,0.00,"};
2024-07-10T19:26:33.729+07:00Z&2456;v|80,26,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|80,26,0,0,0,0.00,"}
2024-07-10T19:31:39.247+07:00Z&2456;v|81,26,38,50,63,0.00,"};
2024-07-10T19:31:39.262+07:00Z&2456;v|81,26,38,50,63,0.00,"};&{"id": "c1151e2a","data": "ht120v|81,26,38,50,63,0.00,"}
2024-07-10T19:36:44.751+07:00Z&2456;v|80,26,27,39,46,0.00,"};
2024-07-10T19:36:44.761+07:00Z&2456;v|80,26,27,39,46,0.00,"};&{"id": "c1151e2a","data": "ht120v|80,26,27,39,46,0.00,"}
2024-07-10T19:41:50.261+07:00Z&2456;v|80,26,0,0,0,0.00,"};
2024-07-10T19:41:50.278+07:00Z&2456;v|80,26,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|80,26,0,0,0,0.00,"}
2024-07-10T19:46:55.777+07:00Z&2456;v|80,26,31,42,53,0.00,"};
2024-07-10T19:46:55.787+07:00Z&2456;v|80,26,31,42,53,0.00,"};&{"id": "c1151e2a","data": "ht120v|80,26,31,42,53,0.00,"}
2024-07-10T19:52:01.320+07:00Z&2456;v|80,26,35,48,62,0.00,"};
2024-07-10T19:52:01.335+07:00Z&2456;v|80,26,35,48,62,0.00,"};&{"id": "c1151e2a","data": "ht120v|80,26,35,48,62,0.00,"}
2024-07-10T19:57:06.791+07:00Z&2456;v|80,26,0,0,0,0.00,"};
2024-07-10T19:57:06.805+07:00Z&2456;v|80,26,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|80,26,0,0,0,0.00,"}
2024-07-10T20:02:12.313+07:00Z&2456;v|80,26,0,0,0,0.00,"};
2024-07-10T20:02:12.323+07:00Z&2456;v|80,26,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|80,26,0,0,0,0.00,"}
2024-07-10T20:07:17.834+07:00Z&2456;v|80,26,31,43,53,0.00,"};
2024-07-10T20:07:17.844+07:00Z&2456;v|80,26,31,43,53,0.00,"};&{"id": "c1151e2a","data": "ht120v|80,26,31,43,53,0.00,"}
2024-07-10T20:12:23.347+07:00Z&2456;v|80,26,0,0,0,0.00,"};
2024-07-10T20:12:23.357+07:00Z&2456;v|80,26,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|80,26,0,0,0,0.00,"}
2024-07-10T20:17:28.869+07:00Z&2456;v|81,26,32,42,53,0.00,"};
2024-07-10T20:17:28.890+07:00Z&2456;v|81,26,32,42,53,0.00,"};&{"id": "c1151e2a","data": "ht120v|81,26,32,42,53,0.00,"}
2024-07-10T20:22:34.380+07:00Z&2456;v|80,26,29,41,53,0.00,"};
2024-07-10T20:22:34.389+07:00Z&2456;v|80,26,29,41,53,0.00,"};&{"id": "c1151e2a","data": "ht120v|80,26,29,41,53,0.00,"}
2024-07-10T20:27:39.899+07:00Z&2456;v|80,26,0,0,0,0.00,"};
2024-07-10T20:27:39.909+07:00Z&2456;v|80,26,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|80,26,0,0,0,0.00,"}
2024-07-10T20:32:45.410+07:00Z&2456;v|81,26,26,36,46,0.00,"};
2024-07-10T20:32:45.427+07:00Z&2456;v|81,26,26,36,46,0.00,"};&{"id": "c1151e2a","data": "ht120v|81,26,26,36,46,0.00,"}
2024-07-10T20:37:50.924+07:00Z&2456;v|81,26,27,37,46,0.00,"};
2024-07-10T20:37:50.934+07:00Z&2456;v|81,26,27,37,46,0.00,"};&{"id": "c1151e2a","data": "ht120v|81,26,27,37,46,0.00,"}
2024-07-10T20:42:56.402+07:00Z&2456;v|82,26,0,0,0,0.00,"};
2024-07-10T20:42:56.411+07:00Z&2456;v|82,26,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|82,26,0,0,0,0.00,"}
2024-07-10T20:48:01.920+07:00Z&2456;v|82,25,23,32,39,0.00,"};
2024-07-10T20:48:01.946+07:00Z&2456;v|82,25,23,32,39,0.00,"};&{"id": "c1151e2a","data": "ht120v|82,25,23,32,39,0.00,"}
2024-07-10T20:53:07.422+07:00Z&2456;v|81,26,0,0,0,0.00,"};
2024-07-10T20:53:07.455+07:00Z&2456;v|81,26,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|81,26,0,0,0,0.00,"}
2024-07-10T20:58:12.926+07:00Z&2456;v|81,26,0,0,0,0.00,"};
2024-07-10T20:58:12.939+07:00Z&2456;v|81,26,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|81,26,0,0,0,0.00,"}
2024-07-10T21:03:18.446+07:00Z&2456;v|81,26,24,32,42,0.00,"};
2024-07-10T21:03:18.463+07:00Z&2456;v|81,26,24,32,42,0.00,"};&{"id": "c1151e2a","data": "ht120v|81,26,24,32,42,0.00,"}
2024-07-10T21:08:23.935+07:00Z&2456;v|81,25,0,0,0,0.00,"};
2024-07-10T21:08:23.948+07:00Z&2456;v|81,25,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|81,25,0,0,0,0.00,"}
2024-07-10T21:13:29.437+07:00Z&2456;v|81,25,0,0,0,0.00,"};
2024-07-10T21:13:29.449+07:00Z&2456;v|81,25,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|81,25,0,0,0,0.00,"}
2024-07-10T21:18:34.956+07:00Z&2456;v|81,25,22,31,38,0.00,"};
2024-07-10T21:18:34.968+07:00Z&2456;v|81,25,22,31,38,0.00,"};&{"id": "c1151e2a","data": "ht120v|81,25,22,31,38,0.00,"}
2024-07-10T21:23:40.453+07:00Z&2456;v|82,25,0,0,0,0.00,"};
2024-07-10T21:23:40.463+07:00Z&2456;v|82,25,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|82,25,0,0,0,0.00,"}
2024-07-10T21:28:45.964+07:00Z&2456;v|82,25,0,0,0,0.00,"};
2024-07-10T21:28:45.973+07:00Z&2456;v|82,25,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|82,25,0,0,0,0.00,"}
2024-07-10T21:33:51.481+07:00Z&2456;v|82,25,16,22,27,0.00,"};
2024-07-10T21:33:51.495+07:00Z&2456;v|82,25,16,22,27,0.00,"};&{"id": "c1151e2a","data": "ht120v|82,25,16,22,27,0.00,"}
2024-07-10T21:38:56.982+07:00Z&2456;v|82,25,0,0,0,0.00,"};
2024-07-10T21:38:57.000+07:00Z&2456;v|82,25,0,0,0,0.00,"};&{"id": "c1151e2a","data": "ht120v|82,25,0,0,0,0.00,"}
2024-07-10T21:39:59.929+07:00Z&{"id": "c1151e2a","data": "ht120;v|84,25,19,26,32,0.00,"};
2024-07-10T21:39:59.943+07:00Z&{"id": "c1151e2a","data": "ht120;v|84,25,19,26,32,0.00,"};&{"id": "c1151e2a","data": "ht120v|84,25,19,26,32,0.00,"}
2024-07-10T21:40:05.978+07:00Z&{"id": "c1151e2a","data": "ht120;v|84,25,18,25,34,0.00,"};
2024-07-10T21:40:06.010+07:00Z&{"id": "c1151e2a","data": "ht120;v|84,25,18,25,34,0.00,"};&{"id": "c1151e2a","data": "ht120v|84,25,18,25,34,0.00,"}
2024-07-10T21:40:12.247+07:00Z&{"id": "c1151e2a","data": "ht120;v|84,25,17,23,33,0.00,"};
2024-07-10T21:40:12.260+07:00Z&{"id": "c1151e2a","data": "ht120;v|84,25,17,23,33,0.00,"};&{"id": "c1151e2a","data": "ht120v|84,25,17,23,33,0.00,"}
