timestamp,message
Timestamp,Message
13:34:28,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,59,69,44,0.62,""}"
13:34:29,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,60,68,314,0.64,""}"
13:34:30,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,60,68,290,0.64,""}"
13:34:31,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,60,68,291,0.64,""}"
13:34:33,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,60,68,314,0.64,""}"
13:34:34,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,60,68,314,0.64,""}"
13:34:35,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,59,68,314,0.64,""}"
13:34:37,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,59,68,313,0.64,""}"
13:34:38,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,58,68,314,0.64,""}"
13:34:39,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,58,68,317,0.55,""}"
13:34:40,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,45,57,68,295,0.60,""}"
13:34:42,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,45,57,68,291,0.57,""}"
13:34:43,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,45,57,68,291,0.64,""}"
13:34:44,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,45,57,68,291,0.64,""}"
13:34:45,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,58,68,291,0.60,""}"
13:34:47,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,58,68,291,0.64,""}"
13:34:48,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,58,68,291,0.73,""}"
13:34:49,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,58,69,291,0.64,""}"
13:34:50,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,58,69,291,0.62,""}"
13:34:52,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,58,69,291,0.62,""}"
13:34:53,6eabe9e1-0408-49a6-8205-7c31f7fb866c
13:34:53,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,59,70,291,0.64,""}"
13:34:54,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,59,70,291,0.64,""}"
13:34:56,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,46,59,70,291,0.64,""}"
13:34:57,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,60,71,291,0.64,""}"
13:34:58,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,61,71,291,0.64,""}"
13:34:59,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,48,63,73,294,0.64,""}"
13:35:1,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,48,63,73,292,0.62,""}"
13:35:2,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,48,63,75,291,0.64,""}"
13:35:3,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,49,64,76,292,0.64,""}"
13:35:4,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,49,64,77,289,0.64,""}"
13:35:6,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,49,64,77,291,0.64,""}"
13:35:7,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,49,64,77,291,0.64,""}"
13:35:8,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,50,64,77,291,0.69,""}"
13:35:9,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,49,64,77,292,0.64,""}"
13:35:11,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,48,63,77,291,0.64,""}"
13:35:12,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,48,63,77,291,0.62,""}"
13:35:13,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,61,76,294,0.64,""}"
13:35:15,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,61,76,291,0.64,""}"
13:35:16,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,47,61,76,291,0.64,""}"
13:35:17,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,48,62,76,291,0.64,""}"
13:35:18,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,48,62,76,291,0.64,""}"
13:35:20,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,49,64,78,291,0.64,""}"
13:35:21,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,49,64,78,291,0.64,""}"
13:35:22,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,50,64,78,294,0.64,""}"
13:35:23,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,50,64,78,291,0.64,""}"
13:35:25,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,50,65,79,301,0.64,""}"
13:35:26,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,53,68,80,336,0.64,""}"
13:35:27,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,56,72,81,0,0.60,""}"
13:35:28,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,56,72,81,21,0.64,""}"
13:35:30,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,67,89,102,44,0.64,""}"
13:35:31,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,67,89,104,44,0.64,""}"
13:35:32,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,67,89,104,44,0.64,""}"
13:35:33,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,67,88,101,44,0.64,""}"
13:35:35,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,67,88,101,44,0.64,""}"
13:35:36,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,61,78,90,44,0.64,""}"
13:35:37,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,60,77,90,44,0.64,""}"
13:35:39,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,60,77,90,44,0.64,""}"
13:35:40,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,60,77,90,44,0.64,""}"
13:35:41,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,60,76,89,44,0.64,""}"
13:35:42,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,59,75,89,44,0.64,""}"
13:35:44,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,59,75,88,44,0.64,""}"
13:35:45,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,58,75,86,21,0.64,""}"
13:35:46,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,58,75,86,21,0.64,""}"
13:35:47,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,55,71,75,44,0.00,""}"
13:35:49,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,54,69,72,0,0.00,""}"
13:35:50,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,67,71,336,0.00,""}"
13:35:51,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,67,71,0,0.00,""}"
13:35:52,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,67,71,44,0.00,""}"
13:35:53,6eabe9e1-0408-49a6-8205-7c31f7fb866c
13:35:54,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,67,71,44,0.00,""}"
13:35:55,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,67,71,44,0.00,""}"
13:35:56,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,67,71,44,0.00,""}"
13:35:57,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,67,71,21,0.00,""}"
13:35:59,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,65,71,0,0.00,""}"
13:36:0,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,65,72,336,0.00,""}"
13:36:1,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,65,72,316,0.00,""}"
13:36:2,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,65,72,317,0.00,""}"
13:36:4,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,65,73,336,0.00,""}"
13:36:5,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,52,66,74,0,0.00,""}"
13:36:6,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,52,66,75,0,0.00,""}"
13:36:8,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,52,66,76,0,0.00,""}"
13:36:9,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,52,66,76,0,0.00,""}"
13:36:10,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,65,76,44,0.00,""}"
13:36:11,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,65,76,44,0.00,""}"
13:36:13,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,65,76,336,0.00,""}"
13:36:14,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,65,76,314,0.00,""}"
13:36:15,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,65,76,314,0.00,""}"
13:36:16,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,65,76,336,0.00,""}"
13:36:18,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,65,76,336,0.00,""}"
13:36:19,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,52,67,77,336,0.00,""}"
13:36:20,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,52,67,77,336,0.00,""}"
13:36:21,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,77,336,0.00,""}"
13:36:23,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,77,336,0.00,""}"
13:36:24,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,77,0,0.00,""}"
13:36:25,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,77,0,0.00,""}"
13:36:26,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,77,0,0.00,""}"
13:36:28,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,77,291,0.00,""}"
13:36:29,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,77,291,0.00,""}"
13:36:30,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,77,291,0.00,""}"
13:36:32,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,77,0,0.00,""}"
13:36:33,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,77,0,0.00,""}"
13:36:34,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,77,0,0.00,""}"
13:36:35,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,77,336,0.00,""}"
13:36:37,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,77,291,0.00,""}"
13:36:38,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,77,314,0.00,""}"
13:36:39,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,77,314,0.00,""}"
13:36:40,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,77,335,0.00,""}"
13:36:42,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,77,335,0.00,""}"
13:36:43,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,77,336,0.00,""}"
13:36:44,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,77,336,0.00,""}"
13:36:45,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,49,63,72,336,0.00,""}"
13:36:47,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,48,60,69,338,0.00,""}"
13:36:48,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,48,60,69,336,0.00,""}"
13:36:49,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,48,60,69,340,0.00,""}"
13:36:53,6eabe9e1-0408-49a6-8205-7c31f7fb866c
13:37:53,6eabe9e1-0408-49a6-8205-7c31f7fb866c
13:38:24,"{""id"": ""7d80e4e0"",""data"": ""ht120av|55,35,12,18,23,269,0.00,""}"
13:38:25,"{""id"": ""7d80e4e0"",""data"": ""ht120av|55,35,39,52,68,269,0.00,""}"
13:38:26,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,39,52,68,268,0.00,""}"
13:38:27,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,55,71,100,269,0.00,""}"
13:38:29,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,55,71,100,270,0.00,""}"
13:38:30,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,55,71,100,273,0.95,""}"
13:38:31,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,55,71,100,271,0.84,""}"
13:38:32,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,55,71,100,269,0.51,""}"
13:38:34,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,55,71,100,269,0.20,""}"
13:38:35,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,55,70,98,269,0.31,""}"
13:38:36,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,54,70,95,269,0.33,""}"
13:38:37,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,54,70,95,269,0.26,""}"
13:38:39,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,54,70,93,269,0.15,""}"
13:38:40,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,54,70,92,269,0.04,""}"
13:38:41,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,54,70,92,269,0.17,""}"
13:38:43,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,54,70,92,268,0.11,""}"
13:38:44,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,54,70,90,271,0.00,""}"
13:38:45,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,54,70,90,268,0.00,""}"
13:38:46,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,54,70,90,268,0.00,""}"
13:38:48,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,54,70,90,268,0.00,""}"
13:38:49,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,54,70,89,268,0.00,""}"
13:38:50,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,54,70,88,268,0.00,""}"
13:38:51,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,53,69,88,268,0.00,""}"
13:38:53,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,53,69,88,269,0.00,""}"
13:38:53,6eabe9e1-0408-49a6-8205-7c31f7fb866c
13:38:54,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,53,69,88,269,0.00,""}"
13:38:55,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,53,69,87,269,0.00,""}"
13:38:56,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,53,69,85,268,0.00,""}"
13:38:58,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,53,69,85,272,0.00,""}"
13:38:59,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,53,69,85,269,0.00,""}"
13:39:0,"{""id"": ""7d80e4e0"",""data"": ""ht120av|54,35,53,69,85,269,0.00,""}"
13:39:2,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,69,85,269,0.00,""}"
13:39:3,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,69,85,269,0.00,""}"
13:39:4,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,54,70,85,269,0.00,""}"
13:39:5,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,54,70,85,268,0.00,""}"
13:39:7,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,69,85,267,0.00,""}"
13:39:8,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,69,85,269,0.00,""}"
13:39:9,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,69,85,268,0.00,""}"
13:39:10,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,69,85,291,0.00,""}"
13:39:12,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,69,85,291,0.00,""}"
13:39:13,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,69,84,269,0.02,""}"
13:39:14,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,69,84,291,0.04,""}"
13:39:15,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,69,84,313,0.11,""}"
13:39:17,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,69,84,314,0.04,""}"
13:39:18,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,69,84,318,0.00,""}"
13:39:19,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,69,84,291,0.00,""}"
13:39:21,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,68,84,246,0.00,""}"
13:39:22,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,68,84,269,0.00,""}"
13:39:23,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,68,83,269,0.00,""}"
13:39:24,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,68,83,268,0.00,""}"
13:39:26,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,68,83,248,0.00,""}"
13:39:27,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,68,83,272,0.00,""}"
13:39:28,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,52,66,82,269,0.00,""}"
13:39:29,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,52,66,82,291,0.00,""}"
13:39:31,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,52,66,82,269,0.00,""}"
13:39:32,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,52,66,82,269,0.00,""}"
13:39:33,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,52,66,82,269,0.00,""}"
13:39:34,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,52,66,82,269,0.00,""}"
13:39:36,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,52,67,83,269,0.00,""}"
13:39:37,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,52,67,83,269,0.00,""}"
13:39:38,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,52,67,83,269,0.00,""}"
13:39:40,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,52,67,83,272,0.00,""}"
13:39:41,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,52,67,84,269,0.00,""}"
13:39:42,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,84,268,0.00,""}"
13:39:43,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,84,269,0.00,""}"
13:39:45,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,84,291,0.00,""}"
13:39:46,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,84,291,0.00,""}"
13:39:47,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,84,272,0.00,""}"
13:39:48,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,84,269,0.00,""}"
13:39:50,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,86,269,0.00,""}"
13:39:51,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,86,289,0.00,""}"
13:39:52,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,86,291,0.00,""}"
13:39:53,6eabe9e1-0408-49a6-8205-7c31f7fb866c
13:39:53,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,86,291,0.00,""}"
13:39:55,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,86,291,0.00,""}"
13:39:56,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,51,67,85,269,0.00,""}"
13:39:57,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,51,67,85,268,0.00,""}"
13:39:59,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,51,67,85,269,0.00,""}"
13:40:0,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,51,67,85,268,0.00,""}"
13:40:1,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,51,67,85,271,0.00,""}"
13:40:2,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,51,67,85,269,0.00,""}"
13:40:4,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,51,67,85,271,0.00,""}"
13:40:5,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,51,67,85,269,0.00,""}"
13:40:6,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,51,67,85,269,0.00,""}"
13:40:7,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,51,67,85,270,0.00,""}"
13:40:9,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,51,67,85,269,0.00,""}"
13:40:10,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,84,269,0.00,""}"
13:40:11,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,67,84,268,0.00,""}"
13:40:12,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,51,67,84,269,0.00,""}"
13:40:14,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,51,67,84,269,0.00,""}"
13:40:15,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,51,67,84,268,0.00,""}"
13:40:16,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,51,67,84,269,0.00,""}"
13:40:18,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,51,67,84,269,0.00,""}"
13:40:19,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,68,84,269,0.00,""}"
13:40:20,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,68,84,269,0.00,""}"
13:40:21,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,68,84,270,0.00,""}"
13:40:23,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,68,84,268,0.00,""}"
13:40:24,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,52,68,83,268,0.00,""}"
13:40:25,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,53,68,83,269,0.00,""}"
13:40:26,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,53,69,83,268,0.00,""}"
13:40:28,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,53,69,83,269,0.00,""}"
13:40:29,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,53,69,77,270,0.00,""}"
13:40:30,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,68,75,270,0.00,""}"
13:40:32,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,68,74,269,0.00,""}"
13:40:33,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,68,74,269,0.00,""}"
13:40:34,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,53,68,74,269,0.00,""}"
13:40:35,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,67,74,269,0.00,""}"
13:40:37,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,74,271,0.00,""}"
13:40:38,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,75,269,0.00,""}"
13:40:39,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,75,269,0.00,""}"
13:40:40,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,75,269,0.00,""}"
13:40:42,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,75,269,0.00,""}"
13:40:43,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,75,268,0.00,""}"
13:40:44,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,75,270,0.00,""}"
13:40:45,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,75,269,0.00,""}"
13:40:47,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,75,269,0.00,""}"
13:40:48,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,75,269,0.00,""}"
13:40:49,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,75,269,0.00,""}"
13:40:51,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,75,270,0.00,""}"
13:40:52,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,75,269,0.00,""}"
13:40:53,6eabe9e1-0408-49a6-8205-7c31f7fb866c
13:40:53,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,75,269,0.00,""}"
13:40:54,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,75,268,0.00,""}"
13:40:56,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,75,269,0.00,""}"
13:40:57,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,75,269,0.00,""}"
13:40:58,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,75,269,0.00,""}"
13:40:59,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,75,268,0.00,""}"
13:41:1,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,75,269,0.00,""}"
13:41:2,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,66,75,269,0.00,""}"
13:41:3,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,67,80,269,0.00,""}"
13:41:4,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,67,80,269,0.00,""}"
13:41:6,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,67,80,269,0.00,""}"
13:41:7,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,67,80,272,0.00,""}"
13:41:8,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,52,68,80,269,0.00,""}"
13:41:9,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,67,79,269,0.00,""}"
13:41:11,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,67,79,272,0.00,""}"
13:41:12,"{""id"": ""7d80e4e0"",""data"": ""ht120av|53,35,51,67,79,269,0.00,""}"
13:41:13,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,51,67,79,269,0.00,""}"
13:41:15,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,51,67,79,269,0.00,""}"
13:41:16,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,51,67,79,268,0.00,""}"
13:41:17,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,51,67,79,269,0.00,""}"
13:41:18,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,51,67,79,270,0.00,""}"
13:41:20,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,51,67,79,270,0.00,""}"
13:41:21,"{""id"": ""7d80e4e0"",""data"": ""ht120av|52,35,51,67,79,269,0.00,""}"
